cvemun,pollutant,tot_pop_mun,exp_type,temporality,cause,health_outcome,icd_10,age_group,reference,crf_type,analysis_type,paf_mean,total_dths,ab_dths_mean,ab_dths_lower,ab_dths_upper
21216,PM25,2478,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1047,18,1.885088890978381,1.7562129874076025,2.0409297677111065
21217,PM25,22455.0000022455,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0852,133,11.33648517125855,10.635933072612799,12.240201100638183
21217,PM25,22455.0000022455,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0859,133,11.426465623735277,10.722834880944191,12.332020660806714
22001,PM25,69958.00000699579,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1297,380,49.29007053046777,44.21091725102541,54.4784067104176
22001,PM25,69958.00000699579,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1297,380,49.29007053046777,44.21091725102541,54.4784067104176
22002,PM25,28112,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,165,14.954422972572452,14.04497046331316,16.16557853857399
22002,PM25,28112,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,165,14.954422972572452,14.04497046331316,16.16557853857399
22003,PM25,13128,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,95,8.610122317541714,8.08649814554394,9.307454310088053
22003,PM25,13128,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,95,8.610122317541714,8.08649814554394,9.307454310088053
22004,PM25,70171.00000701711,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1169,310,36.2498203912784,33.22244372030828,39.57416341041631
22004,PM25,70171.00000701711,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1169,310,36.2498203912784,33.22244372030828,39.57416341041631
22005,PM25,70359.0000140718,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,329,35.2642406800985,32.738763574453245,38.21642514361592
22005,PM25,70359.0000140718,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,329,35.2642406800985,32.738763574453245,38.21642514361592
22006,PM25,236297.9999291106,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,1009,108.15081716176107,100.4055089563019,117.20478106355155
22006,PM25,236297.9999291106,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,1009,108.97591990826788,101.04037599180211,118.10740346607473
22007,PM25,47756,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1161,230,26.709415285273266,24.49014880908326,29.14016389661749
22007,PM25,47756,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1169,230,26.895028032238812,24.648909857002916,29.361476078695972
22008,PM25,36746,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1218,234,28.490929276486312,25.854288071968245,31.23380149404809
22008,PM25,36746,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1218,234,28.490929276486312,25.854288071968245,31.23380149404809
22009,PM25,28678.0000028678,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1014,154,15.621020376677086,14.588098427774334,16.89168425390944
22009,PM25,28678.0000028678,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1023,154,15.747979617906259,14.687567391413927,17.040152984143887
22010,PM25,17979,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1023,122,12.475672164834828,11.635605336055189,13.49934197445165
22010,PM25,17979,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1023,122,12.475672164834828,11.635605336055189,13.49934197445165
22011,PM25,271564.9999728435,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,847,90.7866621764238,84.28490196827325,98.3869668590963
22011,PM25,271564.9999728435,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,847,90.7866621764238,84.28490196827325,98.3869668590963
22012,PM25,82861.0000082861,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1193,357,42.60794747818574,38.8502515407547,46.642097249409616
22012,PM25,82861.0000082861,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1202,357,42.894632697005214,39.047328273672235,46.97869972247948
22013,PM25,19296,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0931,120,11.176754629290715,10.476778610443553,12.056616965799627
22013,PM25,19296,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,120,11.276803446222615,10.581049609810334,12.156510106896558
22014,PM25,1186252.999169623,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,4861,521.0318357020026,483.7177195605387,564.6505854805987
22014,PM25,1186252.999169623,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,4861,521.0318357020026,483.7177195605387,564.6505854805987
22015,PM25,7997.000000799699,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1129,50,5.644500337090377,5.204565157181607,6.137062286694519
22015,PM25,7997.000000799699,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1129,50,5.644500337090377,5.204565157181607,6.137062286694519
22016,PM25,316129.999905161,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1438,1426,205.01065367956605,181.13461851213052,228.64104605200933
22016,PM25,316129.999905161,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1438,1426,205.01065367956605,181.13461851213052,228.64104605200933
22017,PM25,75252.9999924747,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1218,389,47.363126019458015,42.97999170938311,51.92285803925088
22017,PM25,75252.9999924747,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1218,389,47.363126019458015,42.97999170938311,51.92285803925088
22018,PM25,28158.0000028158,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1113,151,16.801043720516308,15.530049098861697,18.25446227471626
22018,PM25,28158.0000028158,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1121,151,16.923791060951675,15.624539372973201,18.401117237915642
23001,PM25,94285.9999811428,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0643,447,28.724746348646544,25.069989236404215,31.887562858075132
23001,PM25,94285.9999811428,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0643,447,28.724746348646544,25.069989236404215,31.887562858075132
23002,PM25,90748.9999909251,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0682,399,27.200543316506387,24.720439334577705,29.562648176358312
23002,PM25,90748.9999909251,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0682,399,27.200543316506387,24.720439334577705,29.562648176358312
23003,PM25,23455.0000023455,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0643,103,6.618901283916317,5.776753671923119,7.3476934549927035
23003,PM25,23455.0000023455,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0643,103,6.618901283916317,5.776753671923119,7.3476934549927035
23004,PM25,253275.00010131,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0692,1254,86.79862480134771,79.3362881825441,93.89548358594048
23004,PM25,253275.00010131,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0692,1254,86.79862480134771,79.3362881825441,93.89548358594048
23005,PM25,1008615.000403446,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0643,3294,211.67631873029467,184.74394752732772,234.98351690044626
23005,PM25,1008615.000403446,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0643,3294,211.67631873029467,184.74394752732772,234.98351690044626
23006,PM25,35698,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0703,202,14.192629686286343,13.042010432520705,15.26701256091205
23006,PM25,35698,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0708,202,14.298538026483847,13.203672608522506,15.352121420895903
23007,PM25,29808.0000029808,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.066,156,10.298057578665036,9.152671454904894,11.293822819028566
23007,PM25,29808.0000029808,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.066,156,10.298057578665036,9.152671454904894,11.293822819028566
23008,PM25,396286,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0666,905,60.242885160566786,53.97187459514611,65.92517792309941
23008,PM25,396286,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0666,905,60.242885160566786,53.97187459514611,65.92517792309941
23009,PM25,54575.0000054575,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.066,164,10.826163095519654,9.622039221823094,11.87299322000439
23009,PM25,54575.0000054575,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.066,164,10.826163095519654,9.622039221823094,11.87299322000439
23010,PM25,43260,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0697,215,14.99377882692965,13.730137818254802,16.15878327369843
23010,PM25,43260,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0697,215,14.99377882692965,13.730137818254802,16.15878327369843
23011,PM25,31123.9999968876,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0649,105,6.810637607199939,5.98466324540531,7.54425440103223
23011,PM25,31123.9999968876,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0649,105,6.810637607199939,5.98466324540531,7.54425440103223
24001,PM25,19466.0000038932,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0757,125,9.468039041900596,8.789135036951906,10.122542784354255
24001,PM25,19466.0000038932,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0757,125,9.468039041900596,8.789135036951906,10.122542784354255
24002,PM25,7861.0000007861,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.089,54,4.803683237124417,4.5132118228549025,5.1853660556324925
24002,PM25,7861.0000007861,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.089,54,4.803683237124417,4.5132118228549025,5.1853660556324925
24003,PM25,49066.9999950933,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.099,311,30.775415757618145,28.810481949410782,33.213862610552916
24003,PM25,49066.9999950933,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0998,311,31.03268436641509,29.016275907541516,33.51001150758161
24004,PM25,4052.999999999999,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0832,44,3.662259725331955,3.4244127994224556,3.9537452842934866
24004,PM25,4052.999999999999,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0832,44,3.662259725331955,3.4244127994224556,3.9537452842934866
24005,PM25,18565.9999944302,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0873,157,13.702592951590052,12.87107883731359,14.78075705262802
24005,PM25,18565.9999944302,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0881,157,13.834500387780128,13.007122550760668,14.921884501255063
24006,PM25,9757,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0601,46,2.763228059204969,2.2839492484417647,3.1189479903380004
24006,PM25,9757,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0601,46,2.763228059204969,2.2839492484417647,3.1189479903380004
24007,PM25,20465,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0616,88,5.420832410666428,4.5639390073398545,6.099674869475091
24007,PM25,20465,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0616,88,5.420832410666428,4.5639390073398545,6.099674869475091
24008,PM25,22729.0000090916,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0852,179,15.25737477936301,14.314526466148054,16.473654112888983
24008,PM25,22729.0000090916,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0859,179,15.378476290591088,14.431484539015115,16.597230814168434
24009,PM25,5561,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0832,28,2.330528916120335,2.1791717814506537,2.516019726368582
24009,PM25,5561,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0832,28,2.330528916120335,2.1791717814506537,2.516019726368582
24010,PM25,30800,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0873,187,16.32092281495121,15.330520653360772,17.60510553402191
24010,PM25,30800,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0873,187,16.32092281495121,15.330520653360772,17.60510553402191
24011,PM25,51057,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0832,296,24.637019970414972,23.036958832478337,26.597922821610727
24011,PM25,51057,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0832,296,24.637019970414972,23.036958832478337,26.597922821610727
24012,PM25,20687.9999979312,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1031,137,14.122381051029876,13.171266087969611,15.291107406156126
24012,PM25,20687.9999979312,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1039,137,14.235066057110265,13.267753556473359,15.415639541595196
24013,PM25,185439,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0998,1213,121.03744738412058,113.17280603166515,130.69981980288262
24013,PM25,185439,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1006,1213,122.03974070475793,114.02993186386561,131.87477274156558
24014,PM25,16441,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1031,143,14.740879491220966,13.748109858245654,15.96079094219216
24014,PM25,16441,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1039,143,14.8584996070567,13.848823055297009,16.090777039767246
24015,PM25,23192.9999976807,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0623,130,8.100315456550552,6.878962018735118,9.09667607882236
24015,PM25,23192.9999976807,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0623,130,8.100315456550552,6.878962018735118,9.09667607882236
24016,PM25,41242,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0881,285,25.11358350647985,23.611655585775733,27.08749734304263
24016,PM25,41242,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.089,285,25.35277264037887,23.81972906506754,27.367209738060374
24017,PM25,25459,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.074,154,11.400821996613741,10.565457785064833,12.145430568301768
24017,PM25,25459,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0746,154,11.487619317263258,10.651999773534657,12.248412439266751
24018,PM25,15583,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1031,95,9.79289196969225,9.133359696037322,10.603322653903883
24018,PM25,15583,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1039,95,9.87103120748522,9.200267064707804,10.68967705439083
24019,PM25,5567,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0866,56,4.849246147338352,4.553255658530876,5.233102553606713
24019,PM25,5567,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0866,56,4.849246147338352,4.553255658530876,5.233102553606713
24020,PM25,107362.9999785274,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0623,438,27.291832076685708,23.176810493892166,30.6488009424938
24020,PM25,107362.9999785274,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0623,438,27.291832076685708,23.176810493892166,30.6488009424938
24021,PM25,60920,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0763,356,27.173562124626002,25.250993855271002,29.105991070008624
24021,PM25,60920,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0763,356,27.173562124626002,25.250993855271002,29.105991070008624
24022,PM25,19396.0000019396,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0692,100,6.921740414780519,6.326657749804154,7.487678116901154
